planned_stops,planned_miles,planned_cases,planned_weight_lbs,planned_duration_min,is_monday,is_month_end,holiday_week_flag,warehouse_load_delay_min,picker_shortage_flag,load_complexity_score,start_delay_min,driver_tenure_days,driver_route_familiarity,driver_avg_delay_rate,retail_stop_pct,restaurant_stop_pct,weather_severity,traffic_index,cases_per_stop,miles_per_stop,weight_per_case,is_new_driver,high_complexity_route,load_delay_over_30,is_high_traffic,restaurant_heavy,complexity_index,window_pressure_ord,start_delay_bucket,dc_DC_CHICAGO,dc_DC_DALLAS,dc_DC_DENVER,dc_DC_NEWARK,dc_DC_PHOENIX,region_Mountain,region_Northeast,region_Southeast,region_Southwest,route_type_suburban,route_type_urban,vehicle_type_tractor_trailer,vehicle_type_van,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,is_delayed
11,165,499,15192,370,0,0,0,16,0,5.9,26,357,0,0.118,0.63,0.26,3,64,45.36363636363637,15.0,30.44488977955912,0,0,0,0,0,7.04,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
15,192,333,8191,503,0,0,0,30,0,5.4,23,274,1,0.189,0.56,0.26,3,41,22.2,12.8,24.5975975975976,0,0,0,0,0,6.15,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,0
19,101,935,20148,407,0,0,0,28,0,2.2,25,171,0,0.344,0.27,0.56,1,57,49.21052631578947,5.315789473684211,21.548663101604276,0,0,0,0,1,10.83,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
19,75,583,9773,374,0,0,0,10,0,3.1,0,55,1,0.119,0.92,0.01,1,55,30.68421052631579,3.9473684210526314,16.763293310463123,1,0,0,0,0,10.45,0,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,0
37,119,1617,32313,720,0,0,0,14,0,3.2,9,1551,1,0.251,0.61,0.12,1,52,43.7027027027027,3.2162162162162162,19.98330241187384,0,1,0,0,0,19.24,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
14,137,434,11947,356,0,0,0,25,0,5.6,7,650,1,0.022,0.86,0.05,1,49,31.0,9.785714285714286,27.527649769585253,0,0,0,0,0,6.86,1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0
23,114,728,19432,471,0,0,0,32,0,6.4,31,525,0,0.317,0.61,0.38,0,44,31.652173913043477,4.956521739130435,26.692307692307693,0,0,1,0,0,10.12,0,2,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0
29,92,1237,38976,522,0,0,0,26,0,6.4,16,609,1,0.276,0.39,0.09,2,80,42.6551724137931,3.1724137931034484,31.50848827809216,0,1,0,1,0,23.2,1,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
20,59,741,19011,374,0,0,0,23,0,7.6,28,659,1,0.062,0.53,0.37,0,84,37.05,2.95,25.655870445344128,0,0,0,1,0,16.8,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0
23,173,540,16867,571,0,0,0,25,0,6.3,7,629,1,0.163,0.5,0.05,2,63,23.47826086956522,7.521739130434782,31.235185185185184,0,0,0,0,0,14.49,2,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0
29,103,289,9572,551,0,0,0,51,0,4.8,18,208,1,0.151,0.29,0.23,3,71,9.96551724137931,3.5517241379310347,33.121107266435985,0,0,1,1,0,20.59,2,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
21,72,655,12501,444,0,0,0,43,1,6.7,2,362,0,0.045,0.57,0.34,5,71,31.19047619047619,3.4285714285714284,19.085496183206107,0,0,1,1,0,14.91,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
33,191,1004,27568,720,0,0,0,37,0,7.1,22,1596,1,0.221,0.76,0.22,0,48,30.424242424242426,5.787878787878788,27.45816733067729,0,1,1,0,0,15.84,1,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,1
37,30,1238,30054,569,0,0,0,13,0,1.6,12,746,1,0.275,0.16,0.67,0,69,33.45945945945946,0.8108108108108109,24.276252019386106,0,1,0,0,1,25.53,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
11,171,453,15116,354,0,0,0,15,0,2.7,6,497,1,0.214,0.83,0.02,0,50,41.18181818181818,15.545454545454545,33.36865342163355,0,0,0,0,0,5.5,1,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0
26,58,1034,25904,485,0,0,0,15,0,7.8,0,142,0,0.2,0.6,0.3,1,53,39.76923076923077,2.230769230769231,25.052224371373306,0,1,0,0,0,13.78,0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
17,111,480,10225,363,0,0,0,20,0,9.4,24,750,0,0.199,0.41,0.3,2,55,28.235294117647058,6.529411764705882,21.302083333333332,0,0,0,0,0,9.35,0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0
28,75,1095,33068,512,0,0,0,48,1,8.9,37,131,0,0.327,0.3,0.65,1,60,39.107142857142854,2.6785714285714284,30.199086757990866,0,1,1,0,1,16.8,1,2,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
35,52,1281,36025,542,0,0,0,30,0,6.2,3,411,1,0.192,0.43,0.13,0,74,36.6,1.4857142857142858,28.12256049960968,0,1,0,1,0,25.9,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
22,138,626,19742,478,0,0,0,34,1,6.5,9,1089,1,0.162,0.8,0.1,0,37,28.454545454545453,6.2727272727272725,31.536741214057507,0,0,1,0,0,8.14,2,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,0
11,217,389,12914,429,0,0,0,32,1,7.9,13,597,1,0.155,0.56,0.12,0,49,35.36363636363637,19.727272727272727,33.19794344473008,0,0,1,0,0,5.39,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
24,50,957,22312,409,0,0,0,16,0,4.5,18,529,0,0.337,0.63,0.29,1,66,39.875,2.0833333333333335,23.314524555903866,0,0,0,0,0,15.84,2,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
29,64,955,33178,464,0,0,0,14,0,3.7,3,1632,1,0.102,0.86,0.07,0,73,32.93103448275862,2.206896551724138,34.7413612565445,0,1,0,1,0,21.17,0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
14,198,419,11758,477,0,0,0,38,0,7.9,17,1385,1,0.141,0.69,0.22,3,57,29.928571428571427,14.142857142857142,28.062052505966587,0,0,1,0,0,7.98,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1
19,79,709,19833,376,0,0,0,23,0,4.5,33,459,1,0.224,0.56,0.31,0,71,37.31578947368421,4.157894736842105,27.973201692524682,0,0,0,1,0,13.49,2,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0
27,55,728,23580,440,0,0,0,19,0,10.0,15,860,1,0.228,0.48,0.38,0,63,26.962962962962962,2.037037037037037,32.39010989010989,0,0,0,0,0,17.01,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
23,21,776,23809,420,0,0,0,21,0,4.0,15,924,1,0.129,0.27,0.52,1,59,33.73913043478261,0.9130434782608695,30.681701030927837,0,0,0,0,1,13.57,2,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
29,111,846,17963,569,0,0,0,26,0,3.8,27,1190,1,0.281,0.17,0.7,4,27,29.17241379310345,3.8275862068965516,21.23286052009456,0,1,0,0,1,7.83,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,0
4,155,119,3477,278,0,0,0,38,0,5.4,18,3090,1,0.402,0.7,0.18,2,82,29.75,38.75,29.218487394957982,0,0,1,1,0,3.28,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
16,108,451,10521,338,0,0,0,34,0,3.4,8,478,0,0.222,0.07,0.67,0,76,28.1875,6.75,23.328159645232816,0,0,1,1,1,12.16,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1
25,122,954,24974,526,0,0,0,19,0,6.3,13,122,1,0.222,0.61,0.35,1,63,38.16,4.88,26.17819706498952,0,0,0,0,0,15.75,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
19,197,810,20321,541,0,0,0,27,0,4.2,60,1017,1,0.196,0.98,0.01,1,59,42.63157894736842,10.368421052631579,25.087654320987653,0,0,0,0,0,11.21,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
18,52,638,20692,292,0,0,0,31,0,3.7,23,1244,1,0.196,0.13,0.6,2,52,35.44444444444444,2.888888888888889,32.43260188087774,0,0,1,0,1,9.36,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
25,90,1381,34635,472,0,0,0,55,0,7.2,20,1722,1,0.302,0.6,0.0,2,66,55.24,3.6,25.07965242577842,0,0,1,0,0,16.5,2,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,1
27,48,863,24884,460,0,0,0,14,0,2.8,4,879,1,0.194,0.82,0.0,2,44,31.962962962962962,1.7777777777777777,28.834298957126304,0,1,0,0,0,11.88,1,0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
24,123,745,20510,470,0,0,0,24,0,1.0,27,762,1,0.228,0.75,0.06,3,60,31.041666666666668,5.125,27.530201342281877,0,0,0,0,0,14.4,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
4,178,122,2319,303,0,0,0,23,0,4.5,2,666,1,0.227,0.15,0.75,1,55,30.5,44.5,19.008196721311474,0,0,0,0,1,2.2,2,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
12,175,457,12451,414,0,0,0,29,0,7.8,24,948,1,0.253,0.48,0.32,0,52,38.083333333333336,14.583333333333334,27.24507658643326,0,0,0,0,0,6.24,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
19,29,743,14206,297,0,0,0,40,0,6.2,19,1591,1,0.189,0.71,0.09,2,59,39.10526315789474,1.5263157894736843,19.11978465679677,0,0,1,0,0,11.21,0,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1
28,125,812,19787,582,0,0,0,15,0,5.1,19,532,1,0.172,0.43,0.45,1,44,29.0,4.464285714285714,24.36822660098522,0,1,0,0,0,12.32,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
8,211,343,7058,422,0,0,1,11,0,3.6,25,1886,1,0.028,0.81,0.0,2,74,42.875,26.375,20.57725947521866,0,0,0,1,0,5.92,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
14,105,358,8416,338,0,0,0,12,0,2.5,6,631,0,0.278,0.44,0.49,1,77,25.571428571428573,7.5,23.508379888268156,0,0,0,1,0,10.78,2,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
25,75,1042,20797,455,0,0,0,85,0,6.4,25,1538,1,0.231,0.77,0.08,2,100,41.68,3.0,19.95873320537428,0,0,1,1,0,25.0,2,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1
17,92,676,21845,388,0,0,0,27,0,7.1,28,900,1,0.088,0.53,0.15,3,67,39.76470588235294,5.411764705882353,32.31508875739645,0,0,0,0,0,11.39,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
28,25,542,12998,400,0,0,0,47,0,5.3,6,666,1,0.137,0.13,0.86,0,44,19.357142857142858,0.8928571428571429,23.981549815498155,0,0,1,0,1,12.32,1,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
25,20,731,23450,360,0,0,0,31,0,8.3,24,726,1,0.294,0.62,0.26,1,85,29.24,0.8,32.07934336525308,0,0,1,1,0,21.25,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
18,208,420,10221,528,0,0,0,37,0,2.0,4,318,1,0.278,0.4,0.24,1,68,23.333333333333332,11.555555555555555,24.335714285714285,0,0,1,0,0,12.24,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
11,76,303,7296,271,0,0,0,16,0,5.4,0,935,1,0.286,0.33,0.29,0,47,27.545454545454547,6.909090909090909,24.07920792079208,0,0,0,0,0,5.17,2,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
28,102,657,14680,564,0,0,0,61,1,5.5,43,2078,1,0.245,0.65,0.26,0,68,23.464285714285715,3.642857142857143,22.34398782343988,0,0,1,0,0,19.04,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
33,99,868,26621,611,0,0,0,26,0,5.5,27,1509,1,0.211,0.58,0.34,0,60,26.303030303030305,3.0,30.669354838709676,0,1,0,0,0,19.8,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
24,40,747,21088,392,0,0,0,17,0,3.4,13,254,0,0.265,0.32,0.56,1,94,31.125,1.6666666666666667,28.230254350736278,0,0,0,1,1,22.56,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1
21,48,751,22754,340,0,0,0,27,0,6.4,29,923,1,0.071,0.21,0.67,0,44,35.76190476190476,2.2857142857142856,30.2982689747004,0,0,0,0,1,9.24,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
22,80,612,18375,440,0,0,0,45,0,5.3,23,988,1,0.155,0.18,0.71,0,60,27.818181818181817,3.6363636363636362,30.024509803921568,0,0,1,0,1,13.2,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
20,91,617,14552,424,0,0,0,14,0,5.8,21,817,1,0.056,0.5,0.4,3,64,30.85,4.55,23.58508914100486,0,0,0,0,0,12.8,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
15,186,437,9496,484,0,0,0,20,0,4.4,14,324,0,0.29,0.66,0.32,0,57,29.133333333333333,12.4,21.729977116704806,0,0,0,0,0,8.55,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
20,55,762,21727,328,0,0,1,39,0,6.1,46,999,1,0.094,0.13,0.78,3,62,38.1,2.75,28.513123359580053,0,0,1,0,1,12.4,0,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
19,91,729,17123,393,0,0,0,13,0,3.8,36,62,1,0.283,0.67,0.05,0,67,38.36842105263158,4.7894736842105265,23.488340192043896,1,0,0,0,0,12.73,2,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
4,137,167,4391,198,0,0,0,33,0,1.0,13,1731,1,0.259,0.24,0.42,0,67,41.75,34.25,26.293413173652695,0,0,1,0,0,2.68,1,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
14,197,677,22304,453,0,0,0,8,0,2.3,14,1805,1,0.038,0.58,0.4,0,72,48.357142857142854,14.071428571428571,32.9453471196455,0,0,0,1,0,10.08,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
21,56,487,15915,376,0,0,0,25,0,1.0,15,1255,1,0.335,0.48,0.25,0,67,23.19047619047619,2.6666666666666665,32.67967145790554,0,0,0,0,0,14.07,1,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
20,104,760,22981,420,0,0,0,32,0,5.8,11,1005,1,0.384,0.22,0.51,1,45,38.0,5.2,30.23815789473684,0,0,1,0,1,9.0,0,1,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0
29,98,1205,28784,582,0,0,0,11,0,1.0,16,201,0,0.335,0.38,0.57,4,19,41.55172413793103,3.3793103448275863,23.88713692946058,0,1,0,0,1,5.51,1,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
7,208,298,8129,413,0,0,0,26,0,6.9,34,1008,1,0.061,0.29,0.52,1,65,42.57142857142857,29.714285714285715,27.278523489932887,0,0,0,0,1,4.55,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
28,140,682,20082,592,0,0,0,19,0,5.6,17,799,1,0.153,0.2,0.74,0,55,24.357142857142858,5.0,29.44574780058651,0,0,0,0,1,15.4,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
15,90,351,10914,307,0,0,0,15,0,2.2,11,248,1,0.172,0.9,0.0,0,71,23.4,6.0,31.094017094017094,0,0,0,1,0,10.65,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
15,118,482,12322,385,0,0,0,24,0,2.2,38,1226,1,0.064,0.8,0.0,1,96,32.13333333333333,7.866666666666666,25.564315352697097,0,0,0,1,0,14.4,0,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
18,88,688,14495,400,0,0,0,20,0,1.4,0,628,0,0.171,0.17,0.56,0,49,38.22222222222222,4.888888888888889,21.06831395348837,0,0,0,0,1,8.82,0,0,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,0
10,202,317,8285,409,0,0,0,30,0,5.3,31,468,1,0.215,0.62,0.33,1,60,31.7,20.2,26.13564668769716,0,0,0,0,0,6.0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
25,37,501,14575,414,0,0,0,13,0,4.0,10,2270,1,0.118,0.24,0.51,0,67,20.04,1.48,29.09181636726547,0,0,0,0,1,16.75,1,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0
25,134,765,23820,511,0,0,0,12,0,5.4,15,347,1,0.131,0.47,0.07,2,52,30.6,5.36,31.137254901960784,0,0,0,0,0,13.0,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
15,53,597,19688,289,0,0,0,11,0,4.9,28,277,0,0.148,0.27,0.67,0,63,39.8,3.533333333333333,32.97822445561139,0,0,0,0,1,9.45,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
18,93,362,7481,401,0,0,0,56,0,4.5,44,1128,0,0.215,0.25,0.3,0,59,20.11111111111111,5.166666666666667,20.665745856353592,0,0,1,0,0,10.62,0,2,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0
9,217,360,9639,417,0,0,0,10,0,3.2,1,1119,1,0.145,0.03,0.74,0,27,40.0,24.11111111111111,26.775,0,0,0,0,1,2.43,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
25,73,1112,22412,410,0,0,0,35,0,5.7,37,529,1,0.044,0.58,0.37,2,27,44.48,2.92,20.154676258992804,0,0,1,0,0,6.75,1,2,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0
9,98,303,8205,215,1,0,0,36,0,1.0,1,350,1,0.178,0.34,0.35,0,84,33.666666666666664,10.88888888888889,27.07920792079208,0,0,1,1,0,7.56,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
16,94,674,15430,348,1,0,0,22,0,3.6,5,152,1,0.242,0.18,0.77,1,53,42.125,5.875,22.893175074183976,0,0,0,0,1,8.48,0,0,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0
24,95,1066,28942,460,1,0,0,25,0,4.1,9,340,1,0.272,0.55,0.27,2,49,44.416666666666664,3.9583333333333335,27.150093808630395,0,0,0,0,0,11.76,0,0,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,1
15,143,591,13116,409,1,0,0,25,0,6.1,31,1461,1,0.149,0.57,0.33,1,58,39.4,9.533333333333333,22.19289340101523,0,0,0,0,0,8.7,1,2,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0
6,230,211,6982,400,1,0,0,57,1,6.7,39,1289,1,0.163,0.28,0.3,0,97,35.166666666666664,38.333333333333336,33.09004739336493,0,0,1,1,0,5.82,2,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1
22,111,640,19021,468,1,0,0,29,0,4.4,5,640,1,0.261,0.2,0.63,1,73,29.09090909090909,5.045454545454546,29.7203125,0,0,0,1,1,16.06,1,0,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
27,119,729,22745,526,1,0,0,34,0,6.9,24,450,1,0.178,0.48,0.36,0,83,27.0,4.407407407407407,31.200274348422496,0,0,1,1,0,22.41,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
18,118,457,11303,435,1,0,0,46,0,5.4,12,1581,1,0.1,0.25,0.54,4,49,25.38888888888889,6.555555555555555,24.73304157549234,0,0,1,0,1,8.82,1,1,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,0
32,119,1568,38710,648,1,0,0,69,0,4.7,20,480,1,0.059,0.37,0.61,1,65,49.0,3.71875,24.6875,0,1,1,0,1,20.8,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
23,51,1039,19895,439,1,0,0,35,1,4.7,17,456,1,0.16,0.76,0.21,1,57,45.17391304347826,2.217391304347826,19.148219441770934,0,0,1,0,0,13.11,0,1,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,0
